group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential,participant_num
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,4,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,4,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,"Yes, they spoke English with a foreign accent other than the Spanish accent",household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,2,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,No,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Male,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,High school,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Indian,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Indian,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Trying to make out alot of the womans voice was somewhat difficult.,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Appalachian English,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Working in the public. Like the grocery store I worked in. I feel as if knowing spanish would help.,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,New Hampshire,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Boston New Hampshire,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,North Carolina,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,28743,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,na,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,25,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,NA,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Make this study compatible with Smartphones,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,5
Group_2,160c3f8234e4ce92ace3ff33d5d6f3d268f95c2410afe2d5ed815984b664aeed,Nope,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,5
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,5,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,4,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,3,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,2,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,It was an Asian dialect- I'm not sure which one,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,It was an Asian dialect- I'm not sure which one,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,All have American accents,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,I took 6 years of Spanish in middle/high school,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,Maryland,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,"Columbia, MD",origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,New York,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,10039,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,Maryland,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,25,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,NA,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,I would have liked a progress bar during the first task,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,6
Group_1,189cf01c0e29fdfcac6a14f04394e397e95354358ee4aaf6c9be967b72f4cebc,No,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,6
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,4,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,4,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,2,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,['Black or African American'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,Some college,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,unsure,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,unsure,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,no,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,no one,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,lot of spanish speaking people in my neighborhood,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,Virginia,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,23608,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,virginia,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,23608,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,na,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,39,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,NA,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,just a little shorter,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,7
Group_3,18a4bfae17cab24544ae347e9d8cbdb95bb95d496d218b424bccc3c2ad1e09c7,no,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,7
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,5,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,4,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,1,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,1,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,This doesn't apply to me becuase I answered 'No' previously,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,Male,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,Thai or Vietnamese,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,Vietnamese,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,It's frustrating not being able to replay the audio as many times as I need. But I'm assuming that's by design.,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,American,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,I took a french class in high school.,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,Kentucky,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,40383,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,Kentucky,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,8
Group_4,1c1a7f64e7f4447e57fbd8d14bffc7b87cb3ea6b8ecc56da492de37af51306d6,40342,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,8
